source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
set-theory/story/grundgesetze.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	455	Appendix: Frege's Basic Law V	lem[in \emph{Grundgesetze}]#lem:Fregeextensions; lem[in \emph{Grundgesetze}.]	-	section	1	62	62	455	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/grundgesetze.tex	set-theory	unit	lem#lem:Fregeextensions	selected	set-theory	-	0	0	yes	455	Appendix: Frege's Basic Law V	optional=in \emph{Grundgesetze}; label=lem:Fregeextensions	lem:Fregeextensions	lem#lem:Fregeextensions	49	51	62	455	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/grundgesetze.tex	set-theory	unit	lem#2	selected	set-theory	-	0	0	yes	455	Appendix: Frege's Basic Law V	optional=in \emph{Grundgesetze}.	2	lem#2	49	51	62	455	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/predicativity.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	857	Predicative and Impredicative	defish	-	section	1	108	108	857	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/predicativity.tex	set-theory	unit	defish#1	selected	set-theory	-	0	0	yes	857	Predicative and Impredicative	-	1	defish#1	43	45	108	857	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/russells-paradox-again.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	527	Russell's Paradox (again)	defish; thm[Russell's Paradox]	-	section	1	64	64	527	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/russells-paradox-again.tex	set-theory	unit	defish#1	selected	set-theory	-	0	0	yes	527	Russell's Paradox (again)	-	1	defish#1	19	21	64	527	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/russells-paradox-again.tex	set-theory	unit	thm#2	selected	set-theory	-	0	0	yes	527	Russell's Paradox (again)	optional=Russell's Paradox	2	thm#2	19	21	64	527	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/story.tex	set-theory	chapter	section	selected	set-theory	-	0	0	yes	34	story	-	-	section	1	18	18	34	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/story/urelements.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	633	Urelements or Not?	-	-	section	1	82	82	633	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/arbintersections.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	490	Appendix: Closure, Comprehension, and Intersection	-	-	section	1	63	63	490	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/infinity-again.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	1054	Infinity	axiom[Infinity]; defn#defnomega; prop#naturalnumbersarentinfinite	-	section	1	137	137	1054	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/infinity-again.tex	set-theory	unit	axiom#1	selected	set-theory	-	0	0	yes	1054	Infinity	optional=Infinity	1	axiom#1	70	72	137	1054	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/infinity-again.tex	set-theory	unit	defn#defnomega	selected	set-theory	-	0	0	yes	1054	Infinity	; label=defnomega	defnomega	defn#defnomega	70	72	137	1054	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/infinity-again.tex	set-theory	unit	prop#naturalnumbersarentinfinite	selected	set-theory	-	0	0	yes	1054	Infinity	; label=naturalnumbersarentinfinite	naturalnumbersarentinfinite	prop#naturalnumbersarentinfinite	70	72	137	1054	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/milestone.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	199	^-: a Milestone	defn	-	section	1	32	32	199	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/milestone.tex	set-theory	unit	defn#1	selected	set-theory	-	0	0	yes	199	^-: a Milestone	-	1	defn#1	12	14	32	199	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/nat.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	426	Selecting our Natural Numbers	defish	-	section	1	57	57	426	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/nat.tex	set-theory	unit	defish#1	selected	set-theory	-	0	0	yes	426	Selecting our Natural Numbers	-	1	defish#1	23	27	57	426	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/pairs.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	418	Pairs	axiom[Pairs]; prop#prop:pairsconsequences; prob; prob	-	section	1	67	67	418	proved_weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/pairs.tex	set-theory	unit	axiom#1	selected	set-theory	-	0	0	yes	418	Pairs	optional=Pairs	1	axiom#1	56	59	67	418	proved_weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/pairs.tex	set-theory	unit	prop#prop:pairsconsequences	selected	set-theory	-	0	0	yes	418	Pairs	; label=prop:pairsconsequences	prop:pairsconsequences	prop#prop:pairsconsequences	56	59	67	418	proved_weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/pairs.tex	set-theory	unit	prob#3	selected	set-theory	-	0	0	yes	418	Pairs	-	3	prob#3	56	59	67	418	proved_weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/pairs.tex	set-theory	unit	prob#4	selected	set-theory	-	0	0	yes	418	Pairs	-	4	prob#4	56	59	67	418	proved_weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/powerset.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	385	Powersets	axiom[Powersets]; prop; prob; prob	-	section	1	63	63	385	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/powerset.tex	set-theory	unit	axiom#1	selected	set-theory	-	0	0	yes	385	Powersets	optional=Powersets	1	axiom#1	56	60	63	385	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/powerset.tex	set-theory	unit	prop#2	selected	set-theory	-	0	0	yes	385	Powersets	-	2	prop#2	56	60	63	385	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/powerset.tex	set-theory	unit	prob#3	selected	set-theory	-	0	0	yes	385	Powersets	-	3	prob#3	56	60	63	385	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/powerset.tex	set-theory	unit	prob#4	selected	set-theory	-	0	0	yes	385	Powersets	-	4	prob#4	56	60	63	385	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	720	Separation	axiom[Scheme of Separation]; defish; thm#thm:NoUniversalSet; prop#prop:emptyexists; prop; prop#prop:intersectionsexist	-	section	1	110	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	axiom#1	selected	set-theory	-	0	0	yes	720	Separation	optional=Scheme of Separation	1	axiom#1	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	defish#2	selected	set-theory	-	0	0	yes	720	Separation	-	2	defish#2	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	thm#thm:NoUniversalSet	selected	set-theory	-	0	0	yes	720	Separation	; label=thm:NoUniversalSet	thm:NoUniversalSet	thm#thm:NoUniversalSet	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	prop#prop:emptyexists	selected	set-theory	-	0	0	yes	720	Separation	; label=prop:emptyexists	prop:emptyexists	prop#prop:emptyexists	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	prop#5	selected	set-theory	-	0	0	yes	720	Separation	-	5	prop#5	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	unit	prop#prop:intersectionsexist	selected	set-theory	-	0	0	yes	720	Separation	; label=prop:intersectionsexist	prop:intersectionsexist	prop#prop:intersectionsexist	95	97	110	720	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/story.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	256	The Story in More Detail	-	-	section	1	33	33	256	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/union.tex	set-theory	section	section	selected	set-theory	-	0	0	yes	155	Union	axiom[Union]	-	section	1	27	27	155	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/union.tex	set-theory	unit	axiom#1	selected	set-theory	-	0	0	yes	155	Union	optional=Union	1	axiom#1	12	17	27	155	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/z.tex	set-theory	chapter	section	selected	set-theory	-	0	0	yes	41	z	-	-	section	1	22	22	41	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/arithmetization/arithmetization.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	68	arithmetization	-	-	section	1	27	27	68	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	defn#def:CauchySequence; prob; thm#thm:cauchyorderedfield; prob; thm	-	section	1	231	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	unit	defn#def:CauchySequence	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	; label=def:CauchySequence	def:CauchySequence	defn#def:CauchySequence	176	179	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	-	2	prob#2	176	179	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	unit	thm#thm:cauchyorderedfield	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	; label=thm:cauchyorderedfield	thm:cauchyorderedfield	thm#thm:cauchyorderedfield	176	179	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	-	4	prob#4	176	179	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	unit	thm#5	selected	sets-functions-relations	-	0	0	yes	1858	Appendix: the Reals as Cauchy Sequences	-	5	thm#5	176	179	231	1858	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/checking-details.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1436	Ordered Rings and Fields	defn; prob; defn; prob; defn#orderedfield; prob; prob	-	section	1	206	206	1436	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
